Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	k141_126086_3	338	284	7.6e-05	18.9	3818	4831	k141_126086	3	0.3106508875739645	0.36619718309859156	-1
AbiEii_0_CAS-III	k141_128981_8	447	284	0.0066	12.5	4236	5576	k141_128981	8	0.05592841163310962	0.08450704225352113	1
AbiEii_0_CAS-III	k141_136952_2	277	284	0.00085	15.4	1202	2032	k141_136952	2	0.30324909747292417	0.29225352112676056	1
AbiEii_0_CAS-III	k141_14136_14	237	284	0.0053	12.8	8649	9359	k141_14136	14	0.48523206751054854	0.40492957746478875	-1
AbiEii_0_CAS-III	k141_15735_1	166	284	9.5e-08	28.4	3	500	k141_15735	1	0.5180722891566265	0.323943661971831	-1
AbiEii_0_CAS-III	k141_23369_1	251	284	0.00025	17.2	1	753	k141_23369	1	0.22709163346613545	0.19718309859154928	-1
AbiEii_0_CAS-III	k141_35874_6	305	284	0.00044	16.4	4268	5182	k141_35874	6	0.2262295081967213	0.25704225352112675	-1
AbiEii_0_CAS-III	k141_37521_4	313	284	5.1e-07	26.0	3177	4115	k141_37521	4	0.38338658146964855	0.43309859154929575	-1
AbiEii_0_CAS-III	k141_38810_4	735	284	0.0002	17.5	1763	3967	k141_38810	4	0.061224489795918366	0.0880281690140845	1
AbiEii_0_CAS-III	k141_55058_4	257	284	1.1e-05	21.6	4235	5005	k141_55058	4	0.4669260700389105	0.40492957746478875	-1
AbiEii_0_CAS-III	k141_63843_3	715	284	2e-06	24.1	1003	3147	k141_63843	3	0.06293706293706294	0.0880281690140845	1
AbiEii_0_CAS-III	k141_72872_2	271	284	0.001	15.2	660	1472	k141_72872	2	0.3025830258302583	0.2887323943661972	-1
AbiEii_0_CAS-III	k141_8423_6	255	284	1.8e-08	30.8	3095	3859	k141_8423	6	0.3764705882352941	0.33098591549295775	-1
AbiEii_1_CAS-III-A	k141_72872_2	271	335	2.7e-05	19.9	660	1472	k141_72872	2	0.3505535055350554	0.2865671641791045	-1
AbiEii_2_CAS-III-C	k141_15735_1	166	440	0.0038	13.0	3	500	k141_15735	1	0.28313253012048195	0.10681818181818181	-1
AbiEii_2_CAS-III-C	k141_39702_8	293	440	0.00026	16.8	4632	5510	k141_39702	8	0.3037542662116041	0.20454545454545456	1
Cas10d_0_CAS-I-D	k141_49766_3	96	807	0.0029	12.2	1706	1993	k141_49766	3	0.6979166666666666	0.08302354399008674	1
Cas12f1_2_CAS-V-F	k141_80693_36	71	429	0.011	11.2	26809	27021	k141_80693	36	0.4084507042253521	0.06993006993006994	1
Cas12f2_1_CAS-V-F	k141_39309_5	120	422	0.0075	11.8	2696	3055	k141_39309	5	0.25	0.08056872037914692	1
Cas12f2_1_CAS-V-F	k141_55058_15	56	422	0.025	10.1	13480	13647	k141_55058	15	0.5357142857142857	0.06635071090047394	1
Cas12f2_1_CAS-V-F	k141_55058_7	56	422	0.015	10.8	7373	7540	k141_55058	7	0.8571428571428571	0.10900473933649289	1
Cas12f2_1_CAS-V-F	k141_55425_2	58	422	0.013	11.1	309	482	k141_55425	2	0.5344827586206896	0.07582938388625593	1
Cas12f2_1_CAS-V-F	k141_80693_36	71	422	4e-05	19.3	26809	27021	k141_80693	36	0.4647887323943662	0.07819905213270142	1
Cas12f2_2_CAS-V-F	k141_63832_2	60	493	0.0063	11.6	228	407	k141_63832	2	0.5666666666666667	0.07099391480730223	-1
