Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	k83_1013044_4	284	284	0.00081	14.9	2154	3005	k83_1013044	4	0.30633802816901406	0.29577464788732394	1
AbiEii_0_CAS-III	k83_107361_2	364	284	0.0017	13.9	396	1487	k83_107361	2	0.3324175824175824	0.4154929577464789	1
AbiEii_0_CAS-III	k83_13947_6	272	284	5.8e-10	35.1	4342	5157	k83_13947	6	0.4411764705882353	0.41901408450704225	1
AbiEii_0_CAS-III	k83_143518_4	288	284	7.3e-05	18.4	2261	3124	k83_143518	4	0.18055555555555555	0.18309859154929578	-1
AbiEii_0_CAS-III	k83_15968_5	185	284	0.0003	16.3	3320	3874	k83_15968	5	0.34594594594594597	0.2112676056338028	-1
AbiEii_0_CAS-III	k83_161864_4	346	284	1.7e-07	27.0	2611	3648	k83_161864	4	0.17630057803468208	0.20422535211267606	1
AbiEii_0_CAS-III	k83_181809_1	205	284	0.00024	16.7	2	616	k83_181809	1	0.23414634146341465	0.16901408450704225	-1
AbiEii_0_CAS-III	k83_192796_3	380	284	4.4e-11	38.8	2765	3904	k83_192796	3	0.46842105263157896	0.5	1
AbiEii_0_CAS-III	k83_198397_1	234	284	2.1e-07	26.7	2	703	k83_198397	1	0.3888888888888889	0.30985915492957744	1
AbiEii_0_CAS-III	k83_269720_5	237	284	0.0002	16.9	2230	2940	k83_269720	5	0.3206751054852321	0.2605633802816901	1
AbiEii_0_CAS-III	k83_28152_2	444	284	0.0036	12.8	1682	3013	k83_28152	2	0.06756756756756757	0.1056338028169014	-1
AbiEii_0_CAS-III	k83_34054_2	358	284	3.6e-08	29.2	1285	2358	k83_34054	2	0.41620111731843573	0.5387323943661971	1
AbiEii_0_CAS-III	k83_412157_3	253	284	0.00047	15.7	1151	1909	k83_412157	3	0.30039525691699603	0.2640845070422535	1
AbiEii_0_CAS-III	k83_432179_1	173	284	3.3e-06	22.8	3	521	k83_432179	1	0.5433526011560693	0.31690140845070425	-1
AbiEii_0_CAS-III	k83_445205_1	157	284	0.00064	15.3	3	473	k83_445205	1	0.20382165605095542	0.10915492957746478	-1
AbiEii_0_CAS-III	k83_558610_1	459	284	0.0004	15.9	1	1377	k83_558610	1	0.22440087145969498	0.2676056338028169	-1
AbiEii_0_CAS-III	k83_63794_1	424	284	2.6e-05	19.8	1	1272	k83_63794	1	0.09198113207547169	0.13732394366197184	1
AbiEii_0_CAS-III	k83_668147_2	225	284	1.5e-06	23.9	1477	2151	k83_668147	2	0.36444444444444446	0.2746478873239437	1
AbiEii_0_CAS-III	k83_9471_3	268	284	1.1e-09	34.2	1499	2302	k83_9471	3	0.47761194029850745	0.4225352112676056	1
AbiEii_0_CAS-III	k83_961671_1	326	284	0.00054	15.5	38	1015	k83_961671	1	0.15950920245398773	0.1795774647887324	-1
AbiEii_1_CAS-III-A	k83_1013044_4	284	335	0.0013	13.9	2154	3005	k83_1013044	4	0.2852112676056338	0.24776119402985075	1
AbiEii_1_CAS-III-A	k83_198397_1	234	335	0.0017	13.4	2	703	k83_198397	1	0.32905982905982906	0.22388059701492538	1
AbiEii_1_CAS-III-A	k83_9471_3	268	335	2.4e-05	19.5	1499	2302	k83_9471	3	0.26119402985074625	0.20298507462686566	1
Cas10_1_CAS-III	k83_1039017_2	509	654	6.7e-05	17.5	257	1783	k83_1039017	2	0.17485265225933203	0.1559633027522936	-1
Cas3HD_0_CAS-I	k83_1039017_2	509	203	3.8e-06	22.8	257	1783	k83_1039017	2	0.10805500982318271	0.3103448275862069	-1
Cas3HD_0_CAS-I	k83_381912_2	351	203	0.0019	13.9	797	1849	k83_381912	2	0.28205128205128205	0.41379310344827586	1
Cas3_0_CAS-I	k83_170944_6	719	353	0.007	11.4	4805	6961	k83_170944	6	0.20027816411682892	0.41076487252124644	1
Cas3_0_I	k83_170944_6	719	358	0.0058	11.6	4805	6961	k83_170944	6	0.1571627260083449	0.3128491620111732	1
Cas3_0_ID	k83_170944_6	719	357	7.8e-05	17.8	4805	6961	k83_170944	6	0.21279554937413073	0.42296918767507	1
Cas3_1_CAS-I	k83_143518_4	288	745	0.0073	10.5	2261	3124	k83_143518	4	0.1840277777777778	0.0738255033557047	-1
Cas3_1_CAS-I	k83_170944_6	719	745	0.00028	15.2	4805	6961	k83_170944	6	0.05702364394993046	0.06308724832214765	1
Cas3_1_CAS-I	k83_181809_1	205	745	0.0088	10.3	2	616	k83_181809	1	0.23902439024390243	0.06845637583892618	-1
Cas3_1_CAS-I-D	k83_170944_6	719	353	2.1e-05	19.6	4805	6961	k83_170944	6	0.2086230876216968	0.4192634560906516	1
Cas3_1_I	k83_1039017_2	509	178	5.5e-05	19.2	257	1783	k83_1039017	2	0.068762278978389	0.23595505617977527	-1
Cas3_1_I	k83_381912_2	351	178	0.0015	14.5	797	1849	k83_381912	2	0.18233618233618235	0.30337078651685395	1
Cas3_2_CAS-I	k83_170944_6	719	967	0.00023	15.2	4805	6961	k83_170944	6	0.12239221140472879	0.0889348500517063	1
Cas3d_1_CAS-I-D	k83_590913_4	78	627	0.0018	12.5	1856	2089	k83_590913	4	0.8846153846153846	0.11004784688995216	-1
Cas4_0_CAS-I-II-III-IV-V-VI	k83_31521_2	1067	179	4.2e-12	42.5	562	3762	k83_31521	2	0.13683223992502344	0.7932960893854749	-1
Cas4_0_I-II	k83_31521_2	1067	180	8.1e-11	37.9	562	3762	k83_31521	2	0.1387066541705717	0.7944444444444444	-1
Cas4_0_I-II-V	k83_31521_2	1067	177	4.7e-11	38.9	562	3762	k83_31521	2	0.17619493908153702	0.9717514124293786	-1
Cas4_3_CAS-I-II-III-IV-V-VI	k83_31521_2	1067	197	5.5e-07	25.7	562	3762	k83_31521	2	0.13495782567947517	0.5177664974619289	-1
Cas4_5_CAS-I-II-III-IV-V-VI	k83_31521_2	1067	161	7.3e-08	28.6	562	3762	k83_31521	2	0.11527647610121837	0.6832298136645962	-1
Cas9_0_II	k83_78290_1	178	830	2.7e-05	18.6	3	536	k83_78290	1	0.30337078651685395	0.07349397590361446	1
Cas9_0_II-C2	k83_78290_1	178	967	6.8e-12	40.2	3	536	k83_78290	1	0.3202247191011236	0.05997931747673216	1
Cas9_0_II-D	k83_78290_1	178	853	6.4e-15	50.5	3	536	k83_78290	1	0.398876404494382	0.08440797186400938	1
CasR_0_CAS-I-II-III-IV-V-VI	k83_173831_2	322	198	1.2e-06	24.2	806	1771	k83_173831	2	0.13664596273291926	0.21717171717171718	-1
CasR_0_CAS-I-II-III-IV-V-VI	k83_54909_4	139	198	4.7e-07	25.5	4069	4485	k83_54909	4	0.5107913669064749	0.35858585858585856	1
CasR_0_CAS-I-II-III-IV-V-VI	k83_650193_4	338	198	0.00015	17.3	2205	3218	k83_650193	4	0.12721893491124261	0.20707070707070707	1
CasR_0_CAS-III-B	k83_95717_1	124	480	0.0051	11.4	1	372	k83_95717	1	0.45161290322580644	0.1125	1
CasR_0_CAS-III-B-III-D	k83_255154_2	306	255	0.012	11.0	300	1217	k83_255154	2	0.16339869281045752	0.20392156862745098	1
CasR_1_CAS-I-II-III-IV-V-VI	k83_173831_2	322	218	5.7e-07	24.8	806	1771	k83_173831	2	0.13354037267080746	0.19724770642201836	-1
CasR_1_CAS-I-II-III-IV-V-VI	k83_54909_4	139	218	6.4e-06	21.4	4069	4485	k83_54909	4	0.3597122302158273	0.23853211009174313	1
CasR_1_CAS-I-II-III-IV-V-VI	k83_650193_4	338	218	3.5e-05	19.0	2205	3218	k83_650193	4	0.1390532544378698	0.20642201834862386	1
Csa3_1_CAS-I-II-III-IV-V-VI	k83_173831_2	322	118	1.5e-06	24.5	806	1771	k83_173831	2	0.21739130434782608	0.559322033898305	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k83_44678_3	355	118	0.0056	13.0	1330	2394	k83_44678	3	0.23098591549295774	0.4745762711864407	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k83_54909_4	139	118	1.5e-16	56.8	4069	4485	k83_54909	4	0.5755395683453237	0.6864406779661016	1
Csa5gr11_6_CAS-I-A	k83_90027_2	170	116	0.0018	14.3	523	1032	k83_90027	2	0.5882352941176471	0.853448275862069	-1
