Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
2OG_1_CAS-I-II-III-IV-V-VI	k63_485556_1	261	94	0.00056	18.3	172	954	k63_485556	1	0.37547892720306514	0.851063829787234	-1
AbiEii_0_CAS-III	k63_1005212_4	247	284	0.0001	19.7	3142	3882	k63_1005212	4	0.3522267206477733	0.2887323943661972	1
AbiEii_0_CAS-III	k63_1005212_5	248	284	4.9e-05	20.7	3886	4629	k63_1005212	5	0.4798387096774194	0.4154929577464789	1
AbiEii_0_CAS-III	k63_103653_2	194	284	0.0015	15.8	1057	1638	k63_103653	2	0.30412371134020616	0.20774647887323944	1
AbiEii_0_CAS-III	k63_1078307_1	563	284	0.00097	16.5	106	1794	k63_1078307	1	0.1669626998223801	0.2711267605633803	-1
AbiEii_0_CAS-III	k63_1110895_4	442	284	0.0015	15.8	1753	3078	k63_1110895	4	0.04524886877828054	0.07042253521126761	-1
AbiEii_0_CAS-III	k63_111459_1	126	284	0.001	16.4	3	380	k63_111459	1	0.23809523809523808	0.10915492957746478	-1
AbiEii_0_CAS-III	k63_1138007_8	355	284	0.012	12.9	4404	5468	k63_1138007	8	0.1295774647887324	0.1619718309859155	1
AbiEii_0_CAS-III	k63_1293455_4	274	284	1.4e-06	25.8	3096	3917	k63_1293455	4	0.6094890510948905	0.5598591549295775	-1
AbiEii_0_CAS-III	k63_1293521_2	545	284	0.00057	17.2	267	1901	k63_1293521	2	0.3174311926605505	0.352112676056338	-1
AbiEii_0_CAS-III	k63_131890_4	589	284	0.0057	13.9	2843	4609	k63_131890	4	0.266553480475382	0.4823943661971831	1
AbiEii_0_CAS-III	k63_1339093_1	620	284	2e-06	25.3	3	1862	k63_1339093	1	0.3161290322580645	0.4119718309859155	1
AbiEii_0_CAS-III	k63_1393312_4	268	284	0.0086	13.4	1395	2198	k63_1393312	4	0.21641791044776118	0.19014084507042253	1
AbiEii_0_CAS-III	k63_1402380_4	255	284	0.0002	18.7	4533	5297	k63_1402380	4	0.4	0.3415492957746479	1
AbiEii_0_CAS-III	k63_1411863_3	258	284	0.028	11.7	1375	2148	k63_1411863	3	0.10852713178294573	0.09507042253521127	1
AbiEii_0_CAS-III	k63_1437546_3	292	284	0.00022	18.6	4417	5292	k63_1437546	3	0.3527397260273973	0.34507042253521125	1
AbiEii_0_CAS-III	k63_1444633_2	238	284	0.015	12.5	536	1249	k63_1444633	2	0.24789915966386555	0.20422535211267606	1
AbiEii_0_CAS-III	k63_1469695_4	245	284	0.0091	13.3	2813	3547	k63_1469695	4	0.09795918367346938	0.08450704225352113	-1
AbiEii_0_CAS-III	k63_1472049_3	197	284	4.9e-08	30.6	1386	1976	k63_1472049	3	0.5431472081218274	0.3591549295774648	-1
AbiEii_0_CAS-III	k63_1488478_2	254	284	0.00077	16.8	1154	1915	k63_1488478	2	0.3543307086614173	0.3028169014084507	-1
AbiEii_0_CAS-III	k63_1539803_3	317	284	1.2e-09	35.9	1164	2114	k63_1539803	3	0.29337539432176657	0.31338028169014087	1
AbiEii_0_CAS-III	k63_155727_3	579	284	0.039	11.2	2202	3938	k63_155727	3	0.11744386873920552	0.2323943661971831	1
AbiEii_0_CAS-III	k63_173396_3	397	284	0.00091	16.6	2731	3921	k63_173396	3	0.24181360201511334	0.29577464788732394	-1
AbiEii_0_CAS-III	k63_20131_8	251	284	0.0026	15.1	7388	8140	k63_20131	8	0.24302788844621515	0.2147887323943662	1
AbiEii_0_CAS-III	k63_20131_9	238	284	0.019	12.3	8137	8850	k63_20131	9	0.23109243697478993	0.18661971830985916	1
AbiEii_0_CAS-III	k63_212159_5	367	284	8e-05	20.0	4000	5100	k63_212159	5	0.2506811989100817	0.3380281690140845	1
AbiEii_0_CAS-III	k63_230202_3	423	284	0.0024	15.2	2721	3989	k63_230202	3	0.13002364066193853	0.2112676056338028	1
AbiEii_0_CAS-III	k63_242376_2	250	284	1.7e-08	32.1	1218	1967	k63_242376	2	0.484	0.4014084507042254	-1
AbiEii_0_CAS-III	k63_281300_1	552	284	0.0002	18.7	3	1658	k63_281300	1	0.12681159420289856	0.25704225352112675	-1
AbiEii_0_CAS-III	k63_281744_1	488	284	0.0004	17.7	2	1465	k63_281744	1	0.10860655737704918	0.19718309859154928	-1
AbiEii_0_CAS-III	k63_304841_1	610	284	0.022	12.0	74	1903	k63_304841	1	0.15081967213114755	0.3028169014084507	1
AbiEii_0_CAS-III	k63_327984_7	960	284	0.016	12.4	5583	8462	k63_327984	7	0.14479166666666668	0.3415492957746479	-1
AbiEii_0_CAS-III	k63_332631_2	224	284	0.0016	15.7	1513	2184	k63_332631	2	0.35267857142857145	0.2746478873239437	-1
AbiEii_0_CAS-III	k63_367418_4	242	284	5e-06	24.0	2773	3498	k63_367418	4	0.23553719008264462	0.721830985915493	1
AbiEii_0_CAS-III	k63_428667_5	238	284	1.1e-05	22.8	3078	3791	k63_428667	5	0.36134453781512604	0.2852112676056338	1
AbiEii_0_CAS-III	k63_431527_1	545	284	0.00027	18.3	76	1710	k63_431527	1	0.3486238532110092	0.41901408450704225	-1
AbiEii_0_CAS-III	k63_442360_3	237	284	0.0015	15.9	924	1634	k63_442360	3	0.42616033755274263	0.323943661971831	-1
AbiEii_0_CAS-III	k63_442360_4	277	284	0.03	11.6	1631	2461	k63_442360	4	0.2851985559566787	0.27816901408450706	-1
AbiEii_0_CAS-III	k63_442386_3	261	284	1.5e-07	29.0	2106	2888	k63_442386	3	0.3946360153256705	0.3591549295774648	1
AbiEii_0_CAS-III	k63_442386_9	221	284	7.8e-06	23.3	8054	8716	k63_442386	9	0.4117647058823529	0.30985915492957744	1
AbiEii_0_CAS-III	k63_479210_1	101	284	0.0067	13.7	3	305	k63_479210	1	0.18811881188118812	0.06690140845070422	-1
AbiEii_0_CAS-III	k63_489416_1	641	284	3.2e-12	44.3	60	1982	k63_489416	1	0.3166926677067083	0.39436619718309857	-1
AbiEii_0_CAS-III	k63_571062_2	343	284	0.00085	16.7	323	1351	k63_571062	2	0.2099125364431487	0.25	-1
AbiEii_0_CAS-III	k63_59116_1	227	284	0.011	13.0	128	808	k63_59116	1	0.3964757709251101	0.30985915492957744	1
AbiEii_0_CAS-III	k63_597864_3	246	284	4.3e-05	20.9	1893	2630	k63_597864	3	0.21544715447154472	0.18309859154929578	1
AbiEii_0_CAS-III	k63_687847_3	167	284	0.028	11.7	2435	2935	k63_687847	3	0.08383233532934131	0.04929577464788732	1
AbiEii_0_CAS-III	k63_687847_5	241	284	3.4e-07	27.8	3156	3878	k63_687847	5	0.5477178423236515	0.45774647887323944	1
AbiEii_0_CAS-III	k63_750735_3	362	284	0.011	13.0	941	2026	k63_750735	3	0.143646408839779	0.20422535211267606	-1
AbiEii_0_CAS-III	k63_784573_1	101	284	1.5e-05	22.4	3	305	k63_784573	1	0.40594059405940597	0.1443661971830986	-1
AbiEii_0_CAS-III	k63_802248_2	250	284	0.0016	15.8	246	995	k63_802248	2	0.396	0.33098591549295775	-1
AbiEii_0_CAS-III	k63_858297_3	58	284	0.01	13.1	1463	1636	k63_858297	3	0.3793103448275862	0.07394366197183098	1
AbiEii_0_CAS-III	k63_962934_2	226	284	2.9e-06	24.7	1792	2469	k63_962934	2	0.3672566371681416	0.28169014084507044	1
AbiEii_1_CAS-III-A	k63_20131_9	238	335	0.00099	16.0	8137	8850	k63_20131	9	0.41596638655462187	0.29850746268656714	1
AbiEii_1_CAS-III-A	k63_428667_5	238	335	0.0043	13.9	3078	3791	k63_428667	5	0.1092436974789916	0.07761194029850746	1
AbiEii_1_CAS-III-A	k63_442360_3	237	335	0.0048	13.8	924	1634	k63_442360	3	0.2109704641350211	0.14029850746268657	-1
AbiEii_1_CAS-III-A	k63_442386_3	261	335	9e-05	19.4	2106	2888	k63_442386	3	0.31800766283524906	0.2537313432835821	1
AbiEii_1_CAS-III-A	k63_784573_1	101	335	0.004	14.0	3	305	k63_784573	1	0.297029702970297	0.08955223880597014	-1
Cas10_0_CAS-III	k63_501324_1	567	511	0.047	10.2	3	1703	k63_501324	1	0.07760141093474426	0.08414872798434442	-1
Cas10_0_III	k63_674362_2	176	414	0.00099	15.9	191	718	k63_674362	2	0.7840909090909091	0.2584541062801932	1
Cas10_4_CAS-III	k63_1126656_2	342	772	0.012	11.4	1078	2103	k63_1126656	2	0.19298245614035087	0.08160621761658031	1
Cas11_0_CAS-III-D	k63_428667_10	228	147	0.015	12.7	7626	8309	k63_428667	10	0.25	0.3877551020408163	-1
Cas12c_0_CAS-V-C	k63_1162716_3	480	1272	0.033	9.4	895	2334	k63_1162716	3	0.22916666666666666	0.08333333333333333	-1
Cas12f2_1_CAS-V-F	k63_1047897_2	117	422	0.0013	15.5	1367	1717	k63_1047897	2	0.29914529914529914	0.08767772511848342	1
Cas12f2_1_CAS-V-F	k63_537686_7	62	422	0.0051	13.6	4791	4976	k63_537686	7	0.45161290322580644	0.08056872037914692	-1
Cas12f3_0_CAS-V-F	k63_674362_2	176	496	0.017	11.7	191	718	k63_674362	2	0.42045454545454547	0.14919354838709678	1
Cas2_0_CAS-III-AM	k63_1243221_3	225	95	0.026	12.6	1189	1863	k63_1243221	3	0.1688888888888889	0.4	1
Cas2_0_CAS-III-AM	k63_448109_3	278	95	0.0025	15.9	2772	3605	k63_448109	3	0.19424460431654678	0.5684210526315789	-1
Cas3HD_0_CAS-I	k63_1077046_2	397	203	0.00029	18.4	1355	2545	k63_1077046	2	0.08816120906801007	0.21182266009852216	-1
Cas3_0_CAS-I	k63_1019518_1	434	353	1.8e-06	25.0	1	1302	k63_1019518	1	0.49078341013824883	0.5977337110481586	1
Cas3_0_CAS-I	k63_570869_3	694	353	3.8e-08	30.5	939	3020	k63_570869	3	0.2564841498559078	0.48725212464589235	1
Cas3_0_CAS-I	k63_896708_1	779	353	0.0025	14.7	3	2339	k63_896708	1	0.1668806161745828	0.38243626062322944	1
Cas3_0_CAS-I-D	k63_570869_3	694	626	0.0008	15.4	939	3020	k63_570869	3	0.1729106628242075	0.18849840255591055	1
Cas3_0_CAS-I-D	k63_962934_1	430	626	0.0038	13.2	387	1676	k63_962934	1	0.26744186046511625	0.1805111821086262	1
Cas3_0_CAS-I-U	k63_354334_2	88	843	0.016	10.7	1075	1338	k63_354334	2	0.6477272727272727	0.066429418742586	1
Cas3_0_I	k63_1019518_1	434	358	1.3e-06	25.4	1	1302	k63_1019518	1	0.4861751152073733	0.5921787709497207	1
Cas3_0_I	k63_570869_3	694	358	4e-08	30.4	939	3020	k63_570869	3	0.25504322766570603	0.4860335195530726	1
Cas3_0_I	k63_896708_1	779	358	0.0086	12.9	3	2339	k63_896708	1	0.1668806161745828	0.3770949720670391	1
Cas3_0_ID	k63_790119_6	840	357	0.005	13.7	2734	5253	k63_790119	6	0.125	0.28291316526610644	-1
Cas3_1_CAS-I	k63_1019518_1	434	745	0.00061	15.9	1	1302	k63_1019518	1	0.423963133640553	0.26174496644295303	1
Cas3_1_CAS-I	k63_570869_3	694	745	0.00021	17.5	939	3020	k63_570869	3	0.15561959654178675	0.13691275167785236	1
Cas3_1_CAS-I-D	k63_570869_3	694	353	0.013	12.2	939	3020	k63_570869	3	0.10230547550432277	0.19263456090651557	1
Cas3_1_CAS-I-D	k63_790119_6	840	353	0.0049	13.7	2734	5253	k63_790119	6	0.12857142857142856	0.29461756373937675	-1
