Contig	Start	End	Strand	Pos
k63_1142780	1	360	1	1
k63_1142780	380	874	-1	2
k63_1142780	916	1740	-1	3
k63_1350910	3	596	-1	1
k63_1350910	586	1524	-1	2
k63_624309	291	476	1	1
k63_624309	775	1008	-1	2
k63_624309	1112	1504	-1	3
k63_935392	1	792	1	1
k63_935392	1446	2387	1	2
k63_1454974	3	1145	-1	1
k63_1454974	1411	2568	-1	2
k63_1454974	2962	3258	1	3
k63_935598	1	1497	-1	1
k63_935598	1523	1861	-1	2
k63_935598	1928	2899	-1	3
k63_1247137	1	693	1	1
k63_1247137	936	1526	-1	2
k63_1247137	1658	1798	-1	3
k63_208814	575	2209	1	1
k63_208814	3342	3410	1	2
k63_312557	3	251	-1	1
k63_312557	369	1295	-1	2
k63_312557	1832	2914	-1	3
k63_521346	2	166	1	1
k63_521346	184	297	1	2
k63_521346	323	715	1	3
k63_521346	729	1112	1	4
k63_521346	1125	1751	1	5
k63_521346	1760	2410	1	6
k63_1352027	1	69	1	1
k63_1352027	244	1341	1	2
k63_1352027	1434	2312	-1	3
k63_417125	366	569	1	1
k63_417125	581	1993	1	2
k63_417125	2122	2952	1	3
k63_417125	3806	5308	1	4
k63_417125	5519	6097	1	5
k63_417125	6328	6762	1	6
k63_417125	6859	8979	-1	7
k63_417125	9428	10201	1	8
k63_417125	10276	10626	-1	9
k63_1247564	1	1089	-1	1
k63_1247564	1899	2648	-1	2
k63_105420	168	1133	1	1
k63_105420	1136	1849	1	2
k63_105420	1851	3770	1	3
k63_105420	3837	4823	1	4
k63_105420	5007	7364	-1	5
k63_1448	1	753	-1	1
k63_1448	805	2319	-1	2
k63_1352543	3	269	-1	1
k63_1352543	307	1302	-1	2
k63_1352543	1343	1852	-1	3
k63_1352543	2054	3595	-1	4
k63_1352543	3899	5002	1	5
k63_1352543	5114	5923	1	6
k63_1352543	6225	6464	1	7
k63_417654	51	1427	1	1
k63_417654	1517	2032	1	2
k63_417654	2145	2681	1	3
k63_417654	2776	3534	1	4
k63_1040504	9	1049	-1	1
k63_1040504	1220	2071	-1	2
k63_1248152	264	881	-1	1
k63_1248152	889	2082	-1	2
k63_1248152	2186	3343	-1	3
k63_1248152	3607	4533	-1	4
k63_833576	1	1194	1	1
k63_833576	1462	2610	1	2
k63_833576	2798	3145	1	3
k63_833576	3222	3833	1	4
k63_833576	3858	4814	-1	5
k63_833578	3	362	-1	1
k63_833578	417	527	-1	2
k63_833578	1014	1823	1	3
k63_209917	3	539	-1	1
k63_209917	809	1840	-1	2
k63_209917	2010	2210	-1	3
k63_209917	2267	2539	-1	4
k63_209917	2546	2866	-1	5
k63_209917	3007	4314	-1	6
k63_1872	60	401	1	1
k63_1872	417	1397	1	2
k63_1872	1397	2101	1	3
k63_1872	2160	2981	1	4
k63_1872	3072	4595	1	5
k63_1872	4624	4923	-1	6
k63_1144589	435	872	-1	1
k63_1144589	1311	2156	1	2
k63_1144589	2269	2688	1	3
k63_1144589	2681	2872	1	4
k63_1924	12	500	1	1
k63_1924	618	1085	-1	2
k63_1924	1116	1712	-1	3
k63_2028	1	558	1	1
k63_2028	551	1108	1	2
k63_2028	1585	2073	1	3
k63_2028	2077	2391	1	4
k63_210128	3	185	1	1
k63_210128	871	1317	1	2
k63_210128	1419	2564	-1	3
k63_1248489	1	1092	1	1
k63_1248489	1105	1494	1	2
k63_1248489	1669	3207	-1	3
k63_1248489	3450	4310	-1	4
