Contig	Start	End	Strand	Pos
k63_311621	210	1328	-1	1
k63_311621	1596	2939	1	2
k63_311621	3063	3470	-1	3
k63_311621	3482	4855	-1	4
k63_311621	4866	5696	-1	5
k63_311621	5684	6631	-1	6
k63_311621	6642	8117	-1	7
k63_311621	8331	9644	-1	8
k63_311621	9698	10243	-1	9
k63_311621	10263	12011	-1	10
k63_311621	12129	12455	-1	11
k63_311621	12472	13308	-1	12
k63_311621	13348	13695	-1	13
k63_311621	13683	14159	-1	14
k63_311621	14173	14538	-1	15
k63_311621	14777	15094	1	16
k63_311621	15152	22651	1	17
k63_311621	22656	23732	-1	18
k63_311621	23840	24379	-1	19
k63_311621	24433	25449	-1	20
k63_311621	25590	26369	-1	21
k63_311621	26576	27892	1	22
k63_311621	27912	28925	1	23
k63_311621	28985	29521	1	24
k63_311621	29855	30316	1	25
k63_311621	30395	31024	-1	26
k63_311621	31109	31390	-1	27
k63_311621	31424	31690	-1	28
k63_311621	31697	32227	-1	29
k63_311621	32235	32840	-1	30
k63_311621	32840	34420	-1	31
k63_311621	34720	38454	-1	32
k63_1246759	2	2620	-1	1
k63_1246759	2711	3424	-1	2
k63_1246759	3463	3693	1	3
k63_1246759	3780	5060	-1	4
k63_1246759	5410	6285	-1	5
k63_1246759	6503	6685	-1	6
k63_1246759	6873	7136	1	7
k63_1246759	7123	7611	1	8
k63_1246759	7840	8172	1	9
k63_1246759	8288	8848	1	10
k63_1246759	8882	9136	-1	11
k63_1039310	1	1095	-1	1
k63_1039310	1095	2027	-1	2
k63_1039310	2044	2664	-1	3
k63_1039310	2612	3118	-1	4
k63_1039310	3136	4431	-1	5
k63_1039310	4446	6029	-1	6
k63_1039310	6214	6462	-1	7
k63_1039310	6712	7401	1	8
k63_1039310	7413	8087	-1	9
k63_1039310	8157	8789	-1	10
k63_1143083	3	1397	-1	1
k63_1143083	1394	2767	-1	2
k63_1143083	2805	5207	-1	3
k63_1143083	5204	5800	-1	4
k63_1143083	5797	7104	-1	5
k63_1143083	7101	8063	-1	6
k63_1143083	8132	8350	-1	7
k63_1246917	195	401	1	1
k63_1246917	479	1387	1	2
k63_1246917	1400	1570	-1	3
k63_1246917	1676	2140	-1	4
k63_1246917	2148	2873	-1	5
k63_1246917	3026	3880	1	6
k63_1246917	3886	4941	1	7
k63_1246917	5300	6448	-1	8
k63_1246917	6519	6779	-1	9
k63_1246917	7094	7759	1	10
k63_1246917	8282	9412	1	11
k63_1246917	9648	9899	-1	12
k63_1246917	9943	10485	-1	13
k63_1246917	10488	11480	-1	14
k63_1246917	11711	12013	1	15
k63_1246917	12033	12389	-1	16
k63_1246917	12558	12992	1	17
k63_1246917	13036	14718	1	18
k63_1246917	14905	15204	1	19
k63_1246917	15316	15930	-1	20
k63_1246917	15934	17670	-1	21
k63_1246917	17684	19921	-1	22
k63_1246917	20006	20884	1	23
k63_1246917	20918	21448	-1	24
k63_1246917	21541	22473	1	25
k63_1246917	22499	23218	1	26
k63_1246917	23641	24783	1	27
k63_1246917	24776	25156	1	28
k63_1246917	25179	28115	1	29
k63_1246917	28223	28399	-1	30
k63_1246917	28709	29122	-1	31
k63_1246917	29953	30345	-1	32
k63_1246917	30412	30642	1	33
k63_1246917	30963	32369	-1	34
k63_1246917	32447	33136	-1	35
k63_1246917	33179	34006	-1	36
k63_1246917	34127	34459	1	37
k63_1246917	34476	35189	1	38
k63_1246917	35226	36047	1	39
k63_1246917	36221	36598	1	40
k63_1246917	36611	39052	-1	41
k63_1246917	39159	40367	-1	42
k63_1246917	40636	41997	-1	43
k63_1246917	43010	44719	1	44
k63_1246917	44686	46065	1	45
k63_1246917	46179	47075	1	46
k63_1246917	47089	50181	1	47
k63_1246917	50212	52101	1	48
k63_1246917	52117	52809	1	49
k63_1246917	52826	53593	1	50
k63_1246917	53590	54447	1	51
k63_1246917	54472	55605	1	52
k63_1246917	55869	56180	-1	53
k63_1246917	56273	56944	-1	54
k63_1246917	57125	58684	-1	55
k63_1246917	58703	59839	-1	56
k63_1246917	60151	60861	1	57
k63_1246917	60872	63397	1	58
k63_1246917	63423	63974	1	59
k63_1246917	63980	64297	1	60
k63_1246917	64369	64611	1	61
k63_1246917	64660	64971	1	62
k63_1246917	65011	66318	1	63
k63_1246917	66378	67040	1	64
k63_1246917	67030	68331	1	65
k63_1246917	68331	69416	1	66
k63_1246917	70480	71241	1	67
k63_1246917	71189	71521	1	68
k63_1246917	71671	72270	1	69
k63_1246917	72312	72953	1	70
k63_1246917	73038	73796	1	71
k63_1246917	73798	74598	1	72
k63_1246917	74588	74977	1	73
k63_1246917	74991	75308	1	74
k63_1246917	75386	75655	1	75
k63_1246917	75689	76111	1	76
k63_1246917	76115	76903	1	77
k63_1246917	77117	77275	1	78
k63_1246917	77406	78443	-1	79
k63_1246917	78584	79324	1	80
k63_1246917	79328	80242	1	81
k63_1246917	80269	81810	-1	82
k63_1246917	81865	82689	-1	83
k63_1246917	82686	83300	-1	84
k63_1246917	83320	84399	-1	85
k63_1246917	84512	85114	-1	86
k63_1246917	85616	86974	1	87
k63_416704	142	1449	-1	1
k63_416704	1539	2615	-1	2
k63_416704	2899	3738	1	3
k63_416704	3731	4558	1	4
k63_416704	4590	5909	1	5
k63_416704	6197	6898	1	6
k63_416704	7213	7764	-1	7
k63_416704	8611	9528	-1	8
k63_416704	10392	11321	-1	9
k63_416704	11321	12424	-1	10
k63_416704	12399	13946	-1	11
k63_416704	13983	15050	-1	12
k63_416704	15047	17377	-1	13
k63_416704	17370	18833	-1	14
k63_416704	18833	19183	-1	15
k63_416704	19200	20408	-1	16
k63_416704	20679	20981	1	17
k63_1028	58	1005	-1	1
k63_1028	1059	2255	-1	2
k63_1028	2333	4363	1	3
k63_1028	4447	5667	-1	4
k63_1028	6149	8074	1	5
k63_1028	8166	8597	1	6
k63_1028	8632	8829	1	7
k63_1028	8845	9204	1	8
k63_1028	9275	10309	1	9
k63_1028	10333	12702	1	10
k63_1028	12716	13033	1	11
k63_1028	13073	13420	1	12
k63_1028	13577	14713	1	13
k63_1028	14745	15329	1	14
k63_1028	15301	16080	1	15
k63_1028	16090	16467	-1	16
k63_1028	16548	17861	1	17
k63_1028	17871	19610	1	18
k63_1028	19677	20462	1	19
k63_1028	20560	22623	-1	20
k63_1028	23216	24139	1	21
k63_1028	24143	24526	1	22
k63_1028	24544	25152	-1	23
k63_1028	25461	25655	1	24
k63_1028	25729	26745	1	25
k63_1028	26742	27710	1	26
k63_1028	27723	28463	1	27
k63_1028	28566	28823	1	28
k63_1028	28906	30147	1	29
k63_1028	30268	31248	1	30
k63_1028	31266	31922	1	31
k63_1028	31915	32982	1	32
k63_1028	33075	33251	1	33
k63_1028	33322	33543	1	34
k63_1028	33604	34377	1	35
k63_1028	34607	35089	-1	36
k63_1028	35568	36125	1	37
k63_1028	36264	36926	1	38
k63_1028	36923	37939	-1	39
k63_1028	37951	38940	-1	40
k63_1028	38963	39721	-1	41
k63_1028	39730	41052	-1	42
k63_1028	41062	42234	-1	43
k63_1028	42234	42539	-1	44
k63_1028	42579	43241	-1	45
k63_1247517	3	152	1	1
k63_1247517	535	1062	-1	2
k63_1247517	1208	2554	-1	3
k63_1247517	2618	3346	-1	4
k63_1247517	4150	5148	1	5
k63_1247517	5274	6134	1	6
k63_1247517	6131	7186	1	7
k63_1247517	7393	7599	1	8
k63_1247517	7642	8952	-1	9
k63_1247517	8998	10203	-1	10
k63_1247517	10496	11896	-1	11
k63_1247517	11893	13029	-1	12
k63_1247517	13202	14611	-1	13
k63_1247517	14935	15168	-1	14
k63_1247517	15156	16289	-1	15
k63_1247517	16586	19651	1	16
k63_1247517	19648	19977	1	17
k63_1247517	20045	20791	1	18
k63_1247517	20812	21399	-1	19
k63_1247517	21396	22232	-1	20
k63_1247517	22229	23209	-1	21
k63_1247517	23228	23467	-1	22
k63_1247517	23674	24216	1	23
k63_1247517	24377	25369	1	24
k63_1247517	25480	26508	-1	25
k63_1247517	26664	27269	-1	26
k63_1247517	27584	28630	1	27
k63_1247517	28767	29378	1	28
k63_1247517	29378	30685	1	29
k63_1455701	2	607	-1	1
k63_1455701	639	1622	-1	2
k63_1455701	1988	3253	1	3
k63_1455701	3254	4909	1	4
k63_1455701	4975	5820	1	5
k63_1455701	5817	6635	1	6
k63_1455701	6915	7763	1	7
k63_1352459	219	854	1	1
k63_1352459	847	1461	1	2
k63_1352459	1416	2945	1	3
k63_1352459	2948	6049	1	4
k63_1352459	6306	6497	1	5
k63_1352459	6556	7251	1	6
k63_1352459	7279	9933	1	7
k63_1352459	9972	10685	1	8
k63_1352459	10688	11416	1	9
k63_1352459	11416	12630	1	10
k63_1352459	12690	13871	1	11
k63_1352459	13898	14533	1	12
k63_1352459	14567	15448	1	13
k63_1352459	15518	16867	1	14
k63_1352459	17025	17903	1	15
k63_1352459	17915	18409	1	16
k63_1352459	18406	19194	1	17
k63_1352459	19252	20202	-1	18
k63_1352459	20445	20783	1	19
k63_1352459	20810	22105	1	20
k63_1352459	22074	22190	-1	21
k63_1352459	22358	22936	1	22
k63_1352459	23011	24405	1	23
k63_1352459	24380	24820	1	24
k63_1352459	24854	25717	-1	25
k63_1352459	25929	27221	1	26
k63_1352459	27253	27891	-1	27
k63_1352459	27954	28928	1	28
k63_1352459	28945	31155	-1	29
k63_1352459	31367	31603	1	30
k63_1352459	31756	32271	-1	31
k63_1040401	59	973	-1	1
k63_1040401	1012	1110	-1	2
k63_1040401	1350	3401	1	3
k63_1040401	4181	4615	-1	4
k63_1040401	4641	5390	-1	5
k63_1040401	5486	6679	-1	6
k63_1040401	6701	8350	-1	7
k63_1040401	8434	9471	-1	8
k63_1040401	9791	11773	1	9
k63_1040401	11824	12357	1	10
k63_1040401	12520	12783	1	11
k63_417813	3	179	-1	1
k63_417813	562	837	-1	2
k63_417813	1454	2599	1	3
k63_417813	2723	3811	1	4
k63_417813	3804	4853	1	5
k63_417813	4850	5656	1	6
k63_417813	5935	6069	1	7
k63_313840	2	136	-1	1
k63_313840	169	1908	-1	2
k63_313840	2208	3341	1	3
k63_313840	3530	4066	1	4
k63_1353214	1	1563	-1	1
k63_1041376	1	306	1	1
k63_1041376	325	1524	1	2
k63_1041376	1528	2952	1	3
k63_1041376	3067	4101	1	4
k63_1041376	4105	4338	1	5
k63_1041376	4341	4793	1	6
k63_1041376	4809	5117	1	7
k63_1041376	5139	5714	-1	8
