Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
2OG_1_CAS-I-II-III-IV-V-VI	k63_1249636_15	268	94	0.00033	18.4	15237	16040	k63_1249636	15	0.3880597014925373	0.7446808510638298	1
2OG_1_CAS-I-II-III-IV-V-VI	k63_345900_12	166	94	6e-06	24.0	9526	10023	k63_345900	12	0.5843373493975904	0.9361702127659575	-1
2OG_1_CAS-I-II-III-IV-V-VI	k63_745205_2	292	94	0.0098	13.7	1198	2073	k63_745205	2	0.3150684931506849	0.8191489361702128	-1
AbiEii_0_CAS-III	k63_1040401_6	398	284	0.0018	14.9	5486	6679	k63_1040401	6	0.2914572864321608	0.397887323943662	-1
AbiEii_0_CAS-III	k63_1051134_10	249	284	3.9e-08	30.2	7587	8333	k63_1051134	10	0.5100401606425703	0.44014084507042256	1
AbiEii_0_CAS-III	k63_1051134_12	292	284	3.8e-08	30.3	10959	11834	k63_1051134	12	0.4486301369863014	0.4471830985915493	-1
AbiEii_0_CAS-III	k63_1051134_13	248	284	1.2e-07	28.7	11860	12603	k63_1051134	13	0.6491935483870968	0.5598591549295775	-1
AbiEii_0_CAS-III	k63_1068348_13	321	284	5.1e-05	20.0	11230	12192	k63_1068348	13	0.29906542056074764	0.31338028169014087	1
AbiEii_0_CAS-III	k63_111241_3	236	284	1.1e-05	22.2	3328	4035	k63_111241	3	0.6059322033898306	0.4964788732394366	-1
AbiEii_0_CAS-III	k63_111241_4	252	284	9.2e-05	19.2	4047	4802	k63_111241	4	0.31746031746031744	0.2676056338028169	-1
AbiEii_0_CAS-III	k63_1137058_1	550	284	7.8e-08	29.3	255	1904	k63_1137058	1	0.46545454545454545	0.5598591549295775	-1
AbiEii_0_CAS-III	k63_121290_6	243	284	0.017	11.8	5507	6235	k63_121290	6	0.41975308641975306	0.3274647887323944	-1
AbiEii_0_CAS-III	k63_121290_7	250	284	9.5e-05	19.1	6232	6981	k63_121290	7	0.292	0.2535211267605634	-1
AbiEii_0_CAS-III	k63_122724_2	372	284	0.0037	13.9	445	1560	k63_122724	2	0.34946236559139787	0.44014084507042256	1
AbiEii_0_CAS-III	k63_1246917_57	237	284	0.01	12.5	60151	60861	k63_1246917	57	0.29535864978902954	0.23943661971830985	1
AbiEii_0_CAS-III	k63_1247517_7	352	284	0.013	12.1	6131	7186	k63_1247517	7	0.26704545454545453	0.31690140845070425	1
AbiEii_0_CAS-III	k63_1249636_33	322	284	0.0051	13.5	36275	37240	k63_1249636	33	0.5217391304347826	0.5492957746478874	1
AbiEii_0_CAS-III	k63_1249636_34	345	284	0.00066	16.4	37237	38271	k63_1249636	34	0.3884057971014493	0.46830985915492956	1
AbiEii_0_CAS-III	k63_1249636_37	680	284	0.0081	12.8	40118	42157	k63_1249636	37	0.1264705882352941	0.3028169014084507	-1
AbiEii_0_CAS-III	k63_1249636_42	208	284	0.0027	14.4	46836	47459	k63_1249636	42	0.22596153846153846	0.18661971830985916	-1
AbiEii_0_CAS-III	k63_1249636_43	244	284	7.7e-08	29.3	47463	48194	k63_1249636	43	0.47540983606557374	0.397887323943662	-1
AbiEii_0_CAS-III	k63_1249636_44	248	284	1.5e-07	28.4	48158	48901	k63_1249636	44	0.3588709677419355	0.2992957746478873	-1
AbiEii_0_CAS-III	k63_1249636_6	285	284	1.7e-06	24.9	4208	5062	k63_1249636	6	0.4	0.3767605633802817	1
AbiEii_0_CAS-III	k63_1249636_7	763	284	0.018	11.7	5055	7343	k63_1249636	7	0.10484927916120576	0.27816901408450706	1
AbiEii_0_CAS-III	k63_1264473_1	329	284	0.0049	13.5	3	989	k63_1264473	1	0.17325227963525835	0.20774647887323944	-1
AbiEii_0_CAS-III	k63_1298658_3	256	284	7.4e-09	32.6	832	1599	k63_1298658	3	0.45703125	0.3908450704225352	1
AbiEii_0_CAS-III	k63_1357121_5	430	284	1.7e-05	21.6	3206	4495	k63_1357121	5	0.20465116279069767	0.29225352112676056	1
AbiEii_0_CAS-III	k63_1367114_1	365	284	0.0037	13.9	3	1097	k63_1367114	1	0.16712328767123288	0.2007042253521127	1
AbiEii_0_CAS-III	k63_1394597_1	302	284	0.0036	13.9	2	907	k63_1394597	1	0.2682119205298013	0.28169014084507044	1
AbiEii_0_CAS-III	k63_1419053_26	342	284	0.013	12.2	27205	28230	k63_1419053	26	0.26608187134502925	0.31338028169014087	-1
AbiEii_0_CAS-III	k63_1466922_4	253	284	6.3e-05	19.7	2223	2981	k63_1466922	4	0.34782608695652173	0.29577464788732394	1
AbiEii_0_CAS-III	k63_1486111_4	242	284	3.2e-05	20.7	5305	6030	k63_1486111	4	0.371900826446281	0.3028169014084507	-1
AbiEii_0_CAS-III	k63_231206_17	308	284	1.5e-05	21.8	14625	15548	k63_231206	17	0.29545454545454547	0.30633802816901406	-1
AbiEii_0_CAS-III	k63_231206_4	275	284	0.0032	14.1	3188	4012	k63_231206	4	0.23272727272727273	0.2112676056338028	-1
AbiEii_0_CAS-III	k63_231206_7	257	284	3.7e-05	20.5	5096	5866	k63_231206	7	0.42023346303501946	0.36971830985915494	1
AbiEii_0_CAS-III	k63_245323_3	365	284	0.0071	13.0	1759	2853	k63_245323	3	0.21643835616438356	0.29225352112676056	-1
AbiEii_0_CAS-III	k63_28979_3	221	284	0.00013	18.7	953	1615	k63_28979	3	0.49321266968325794	0.36619718309859156	1
AbiEii_0_CAS-III	k63_310664_3	258	284	4.4e-06	23.5	2056	2829	k63_310664	3	0.3682170542635659	0.3204225352112676	1
AbiEii_0_CAS-III	k63_326548_6	541	284	9.5e-06	22.4	5157	6779	k63_326548	6	0.3844731977818854	0.45774647887323944	1
AbiEii_0_CAS-III	k63_327318_34	423	284	0.0022	14.7	33373	34641	k63_327318	34	0.08747044917257683	0.13028169014084506	-1
AbiEii_0_CAS-III	k63_349497_3	265	284	1.2e-05	22.1	1173	1967	k63_349497	3	0.4	0.3591549295774648	1
AbiEii_0_CAS-III	k63_360759_4	250	284	8.4e-09	32.5	2835	3584	k63_360759	4	0.508	0.41901408450704225	1
AbiEii_0_CAS-III	k63_360759_5	234	284	0.011	12.3	3588	4289	k63_360759	5	0.28205128205128205	0.21830985915492956	1
AbiEii_0_CAS-III	k63_417813_4	363	284	0.0039	13.8	2723	3811	k63_417813	4	0.2066115702479339	0.25704225352112675	1
AbiEii_0_CAS-III	k63_422623_10	284	284	4.2e-05	20.3	11261	12112	k63_422623	10	0.397887323943662	0.38028169014084506	-1
AbiEii_0_CAS-III	k63_4463_3	370	284	0.00011	18.9	1342	2451	k63_4463	3	0.21891891891891893	0.2746478873239437	1
AbiEii_0_CAS-III	k63_655389_7	222	284	0.002	14.8	6238	6903	k63_655389	7	0.5540540540540541	0.4154929577464789	1
AbiEii_0_CAS-III	k63_668360_2	234	284	5.7e-06	23.1	383	1084	k63_668360	2	0.34615384615384615	0.2746478873239437	1
AbiEii_0_CAS-III	k63_687086_2	268	284	0.0075	12.9	854	1657	k63_687086	2	0.417910447761194	0.36971830985915494	1
AbiEii_0_CAS-III	k63_700878_18	207	284	0.0057	13.3	10025	10645	k63_700878	18	0.19806763285024154	0.14788732394366197	-1
AbiEii_0_CAS-III	k63_733032_19	250	284	0.00017	18.3	18248	18997	k63_733032	19	0.236	0.20422535211267606	1
AbiEii_0_CAS-III	k63_733032_20	237	284	0.00022	17.9	18997	19707	k63_733032	20	0.4219409282700422	0.3415492957746479	1
AbiEii_0_CAS-III	k63_733032_5	359	284	0.00021	18.0	3974	5050	k63_733032	5	0.2618384401114206	0.3380281690140845	-1
AbiEii_0_CAS-III	k63_734747_29	446	284	9.4e-06	22.4	31073	32410	k63_734747	29	0.15246636771300448	0.21830985915492956	1
AbiEii_0_CAS-III	k63_846035_13	1168	284	0.098	9.3	12555	16058	k63_846035	13	0.2148972602739726	0.6126760563380281	1
AbiEii_0_CAS-III	k63_846035_24	274	284	0.00022	18.0	30252	31073	k63_846035	24	0.40145985401459855	0.30633802816901406	1
AbiEii_0_CAS-III	k63_846035_28	278	284	6.5e-06	23.0	34930	35763	k63_846035	28	0.4892086330935252	0.4647887323943662	1
AbiEii_0_CAS-III	k63_848443_15	1869	284	0.017	11.8	16154	21760	k63_848443	15	0.057249866238630286	0.12323943661971831	-1
AbiEii_0_CAS-III	k63_857806_1	284	284	0.0053	13.4	1	852	k63_857806	1	0.0880281690140845	0.0880281690140845	-1
AbiEii_0_CAS-III	k63_879186_6	363	284	0.012	12.2	4900	5988	k63_879186	6	0.24793388429752067	0.2746478873239437	-1
AbiEii_0_CAS-III	k63_938291_3	363	284	0.00064	16.4	2765	3853	k63_938291	3	0.3333333333333333	0.4119718309859155	-1
AbiEii_0_CAS-III	k63_951383_6	262	284	1.2e-06	25.4	5019	5804	k63_951383	6	0.3320610687022901	0.2887323943661972	-1
AbiEii_1_CAS-III-A	k63_1051134_10	249	335	0.0018	14.5	7587	8333	k63_1051134	10	0.24899598393574296	0.1791044776119403	1
AbiEii_1_CAS-III-A	k63_1051134_12	292	335	0.0066	12.7	10959	11834	k63_1051134	12	0.13356164383561644	0.11044776119402985	-1
AbiEii_1_CAS-III-A	k63_1051134_13	248	335	0.014	11.6	11860	12603	k63_1051134	13	0.3225806451612903	0.24477611940298508	-1
AbiEii_1_CAS-III-A	k63_111241_4	252	335	0.0098	12.1	4047	4802	k63_111241	4	0.3333333333333333	0.2626865671641791	-1
AbiEii_1_CAS-III-A	k63_121290_6	243	335	0.024	10.8	5507	6235	k63_121290	6	0.3292181069958848	0.24477611940298508	-1
AbiEii_1_CAS-III-A	k63_1249636_43	244	335	0.011	12.0	47463	48194	k63_1249636	43	0.18442622950819673	0.12835820895522387	-1
AbiEii_1_CAS-III-A	k63_1298658_3	256	335	0.0094	12.2	832	1599	k63_1298658	3	0.36328125	0.28955223880597014	1
AbiEii_1_CAS-III-A	k63_1486111_4	242	335	0.0065	12.7	5305	6030	k63_1486111	4	0.21074380165289255	0.14626865671641792	-1
AbiEii_1_CAS-III-A	k63_310664_3	258	335	8.1e-05	19.0	2056	2829	k63_310664	3	0.32170542635658916	0.25970149253731345	1
AbiEii_1_CAS-III-A	k63_360759_4	250	335	0.0076	12.5	2835	3584	k63_360759	4	0.172	0.12835820895522387	1
AbiEii_1_CAS-III-A	k63_422623_10	284	335	0.0018	14.5	11261	12112	k63_422623	10	0.1795774647887324	0.5194029850746269	-1
AbiEii_1_CAS-III-A	k63_668360_2	234	335	0.00026	17.3	383	1084	k63_668360	2	0.2863247863247863	0.1880597014925373	1
AbiEii_1_CAS-III-A	k63_938291_3	363	335	0.016	11.4	2765	3853	k63_938291	3	0.09641873278236915	0.1044776119402985	-1
Cas11d2_0_CAS-I-D	k63_733032_21	115	212	0.01	13.1	20006	20350	k63_733032	21	0.7478260869565218	0.41037735849056606	-1
Cas12f2_1_CAS-V-F	k63_938029_4	55	422	0.073	9.2	2293	2457	k63_938029	4	0.5272727272727272	0.06398104265402843	-1
Cas2_0_CAS-I-II-III-IV-V-VI	k63_1063299_3	92	90	0.02	12.4	532	807	k63_1063299	3	0.3804347826086957	0.37777777777777777	1
Cas2_2_CAS-I-II-III-IV-V-VI	k63_1063299_3	92	79	0.0029	14.9	532	807	k63_1063299	3	0.40217391304347827	0.46835443037974683	1
Cas2_4_CAS-I-II-III-IV-V-VI	k63_1063299_3	92	89	0.00018	18.9	532	807	k63_1063299	3	0.43478260869565216	0.449438202247191	1
Cas2_7_CAS-I-II-III-IV-V-VI	k63_1063299_3	92	94	0.0038	14.8	532	807	k63_1063299	3	0.3695652173913043	0.3723404255319149	1
Cas3_0_CAS-I	k63_123833_12	328	353	0.0041	13.3	13040	14023	k63_123833	12	0.18902439024390244	0.17563739376770537	1
Cas3_0_CAS-I	k63_227336_17	698	353	9.5e-11	38.4	22655	24748	k63_227336	17	0.3968481375358166	0.7847025495750708	-1
Cas3_0_CAS-I	k63_327318_38	179	353	0.005	13.0	38143	38679	k63_327318	38	0.5083798882681564	0.26345609065155806	1
Cas3_0_CAS-I	k63_470926_1	1271	353	2.6e-15	53.5	3	3815	k63_470926	1	0.25570416994492523	0.8810198300283286	-1
Cas3_0_CAS-I	k63_734747_21	1166	353	6.3e-10	35.7	20739	24236	k63_734747	21	0.24099485420240138	0.8838526912181303	-1
Cas3_0_CAS-I-D	k63_1253775_6	633	626	3e-05	19.5	4485	6383	k63_1253775	6	0.07424960505529225	0.07827476038338659	-1
Cas3_0_CAS-I-D	k63_470926_1	1271	626	1.2e-07	27.4	3	3815	k63_470926	1	0.09284028324154209	0.18849840255591055	-1
Cas3_0_I	k63_1264473_1	329	358	0.027	10.6	3	989	k63_1264473	1	0.1519756838905775	0.1424581005586592	-1
Cas3_0_I	k63_227336_17	698	358	1.9e-10	37.4	22655	24748	k63_227336	17	0.3237822349570201	0.6368715083798883	-1
Cas3_0_I	k63_327318_38	179	358	0.0058	12.8	38143	38679	k63_327318	38	0.6815642458100558	0.3463687150837989	1
Cas3_0_I	k63_470926_1	1271	358	1.2e-14	51.3	3	3815	k63_470926	1	0.2549173878835563	0.8770949720670391	-1
Cas3_0_I	k63_734747_21	1166	358	4.6e-08	29.6	20739	24236	k63_734747	21	0.15866209262435677	0.547486033519553	-1
Cas3_0_ID	k63_1253775_6	633	357	0.0014	14.8	4485	6383	k63_1253775	6	0.2938388625592417	0.5322128851540616	-1
Cas3_0_ID	k63_227336_17	698	357	0.021	11.0	22655	24748	k63_227336	17	0.14183381088825214	0.27450980392156865	-1
Cas3_0_ID	k63_470926_1	1271	357	2.7e-13	46.8	3	3815	k63_470926	1	0.26357199055861524	0.9859943977591037	-1
Cas3_0_IU	k63_470926_1	1271	864	0.0016	13.5	3	3815	k63_470926	1	0.040912667191188044	0.059027777777777776	-1
Cas3_1_CAS-I	k63_1264473_1	329	745	0.03	9.7	3	989	k63_1264473	1	0.17933130699088146	0.08053691275167785	-1
Cas3_1_CAS-I	k63_227336_17	698	745	1.2e-05	21.0	22655	24748	k63_227336	17	0.2994269340974212	0.22281879194630871	-1
Cas3_1_CAS-I	k63_470926_1	1271	745	3.9e-07	25.8	3	3815	k63_470926	1	0.14162077104642015	0.23758389261744967	-1
Cas3_1_CAS-I-D	k63_1253775_6	633	353	0.00065	15.9	4485	6383	k63_1253775	6	0.292259083728278	0.5212464589235127	-1
Cas3_1_CAS-I-D	k63_227336_17	698	353	0.017	11.2	22655	24748	k63_227336	17	0.10315186246418338	0.20113314447592068	-1
Cas3_1_CAS-I-D	k63_470926_1	1271	353	4.4e-12	42.8	3	3815	k63_470926	1	0.26278520849724624	0.9830028328611898	-1
Cas3_2_CAS-I	k63_227336_17	698	967	0.00022	16.5	22655	24748	k63_227336	17	0.20487106017191978	0.1468459152016546	-1
Cas3_2_CAS-I	k63_470926_1	1271	967	0.00081	14.6	3	3815	k63_470926	1	0.0967741935483871	0.12202688728024819	-1
Cas3d_0_CAS-I-D	k63_470926_1	1271	639	2.3e-06	23.3	3	3815	k63_470926	1	0.14634146341463414	0.2942097026604069	-1
Cas3d_1_CAS-I-D	k63_327318_34	423	627	0.0059	12.0	33373	34641	k63_327318	34	0.12056737588652482	0.08293460925039872	-1
Cas4_0_CAS-I-II-III-IV-V-VI	k63_1264473_5	144	179	0.0034	14.7	3000	3431	k63_1264473	5	0.2013888888888889	0.16759776536312848	-1
Cas4_0_CAS-I-II-III-IV-V-VI	k63_949837_7	908	179	1.7e-05	22.2	6684	9407	k63_949837	7	0.10462555066079295	0.5251396648044693	-1
Cas4_0_CAS-I-II-III-IV-V-VI	k63_95398_2	375	179	0.022	12.0	446	1570	k63_95398	2	0.14133333333333334	0.2681564245810056	-1
Cas4_0_I-II	k63_1246917_11	377	180	0.0012	15.7	8282	9412	k63_1246917	11	0.23872679045092837	0.38333333333333336	1
Cas4_0_I-II	k63_1264473_5	144	180	0.0075	13.1	3000	3431	k63_1264473	5	0.18055555555555555	0.15	-1
Cas4_0_I-II	k63_949837_7	908	180	0.0018	15.2	6684	9407	k63_949837	7	0.09911894273127753	0.4722222222222222	-1
Cas4_0_I-II	k63_95398_2	375	180	0.018	11.9	446	1570	k63_95398	2	0.13333333333333333	0.2388888888888889	-1
Cas4_0_I-II-V	k63_111241_1	260	177	0.019	12.1	1	780	k63_111241	1	0.17692307692307693	0.2711864406779661	1
Cas4_0_I-II-V	k63_1264473_5	144	177	0.0016	15.5	3000	3431	k63_1264473	5	0.2152777777777778	0.1807909604519774	-1
Cas4_0_I-II-V	k63_949837_7	908	177	0.0019	15.3	6684	9407	k63_949837	7	0.08700440528634361	0.4293785310734463	-1
Cas4_5_CAS-I-II-III-IV-V-VI	k63_949837_7	908	161	0.00014	19.1	6684	9407	k63_949837	7	0.11233480176211454	0.4782608695652174	-1
Cas5_0_CAS-I	k63_14827_4	57	201	3.9e-09	33.6	2686	2856	k63_14827	4	0.8245614035087719	0.23880597014925373	1
Cas5_0_CAS-I-B	k63_14827_4	57	221	1.9e-22	76.9	2686	2856	k63_14827	4	1.0	0.2579185520361991	1
Cas5_0_I	k63_14827_4	57	43	5.5e-15	52.0	2686	2856	k63_14827	4	0.7543859649122807	0.9767441860465116	1
Cas5_0_IB	k63_14827_4	57	217	6.3e-17	58.9	2686	2856	k63_14827	4	0.9122807017543859	0.23963133640552994	1
Cas5_10_CAS-I-B	k63_14827_4	57	238	0.0021	14.6	2686	2856	k63_14827	4	0.7894736842105263	0.18487394957983194	1
Cas5_1_CAS-I	k63_14827_4	57	241	2.9e-10	37.3	2686	2856	k63_14827	4	0.7894736842105263	0.18672199170124482	1
Cas5_1_CAS-I-E	k63_14827_4	57	180	0.029	11.3	2686	2856	k63_14827	4	0.38596491228070173	0.12222222222222222	1
Cas5_2_CAS-I	k63_14827_4	57	213	1.4e-05	22.2	2686	2856	k63_14827	4	0.7368421052631579	0.19248826291079812	1
Cas5_2_CAS-I-B	k63_14827_4	57	194	7.8e-05	19.8	2686	2856	k63_14827	4	0.7543859649122807	0.21649484536082475	1
Cas5_7_CAS-I-B	k63_14827_4	57	239	0.014	12.1	2686	2856	k63_14827	4	0.7719298245614035	0.1799163179916318	1
Cas6_0_CAS-I-II-III-IV-V-VI	k63_14827_1	63	194	7.6e-09	33.3	2	190	k63_14827	1	0.746031746031746	0.2268041237113402	1
Cas6_0_I-III	k63_14827_1	63	200	1.9e-11	41.8	2	190	k63_14827	1	0.7936507936507936	0.255	1
Cas6_13_CAS-I-II-III-IV-V-VI	k63_14827_1	63	151	7.1e-15	52.7	2	190	k63_14827	1	0.8412698412698413	0.3509933774834437	1
Cas6_3_CAS-I-II-III-IV-V-VI	k63_14827_1	63	240	1.7e-10	38.4	2	190	k63_14827	1	0.6666666666666666	0.175	1
Cas6_7_CAS-I-II-III-IV-V-VI	k63_14827_1	63	241	4.1e-12	43.6	2	190	k63_14827	1	0.7936507936507936	0.1991701244813278	1
Cas6_7_IV	k63_14827_1	63	262	2.6e-08	30.9	2	190	k63_14827	1	0.5396825396825397	0.1297709923664122	1
Cas6e_1_CAS-I-II-III-IV-V-VI	k63_325915_6	199	212	0.0066	13.6	4999	5595	k63_325915	6	0.20100502512562815	0.17452830188679244	1
Cas6e_2_CAS-I-II-III-IV-V-VI	k63_325915_6	199	202	0.0041	14.5	4999	5595	k63_325915	6	0.21608040201005024	0.20297029702970298	1
Cas7_0_CAS-I	k63_14827_3	344	230	1.3e-42	142.7	1658	2689	k63_14827	3	0.6918604651162791	0.9826086956521739	1
Cas7_0_CAS-I-B	k63_14827_3	344	306	7.7e-59	196.4	1658	2689	k63_14827	3	0.8575581395348837	0.9248366013071896	1
Cas7_0_I	k63_14827_3	344	240	7.1e-41	136.9	1658	2689	k63_14827	3	0.7063953488372093	0.975	1
Cas7_1_IB	k63_14827_3	344	321	2.6e-59	197.9	1658	2689	k63_14827	3	0.8372093023255814	0.9034267912772586	1
Cas7_2_CAS-I	k63_14827_3	344	338	1.4e-48	163.0	1658	2689	k63_14827	3	0.8604651162790697	0.9023668639053254	1
Cas7_3_CAS-I	k63_14827_3	344	265	2e-10	37.2	1658	2689	k63_14827	3	0.7180232558139535	0.9283018867924528	1
Cas7b_0_CAS-I-B-I-C	k63_733032_4	287	254	0.032	10.8	3095	3955	k63_733032	4	0.11149825783972125	0.12992125984251968	-1
Cas8a1_0_IB	k63_14827_2	464	308	4.5e-44	148.1	267	1658	k63_14827	2	0.6422413793103449	0.9837662337662337	1
Cas8a2_3_CAS-I-A	k63_1253775_14	125	347	0.00035	17.0	14830	15204	k63_1253775	14	0.536	0.1930835734870317	1
Cas8b1_11_CAS-I-B	k63_14827_2	464	503	9.8e-07	24.8	267	1658	k63_14827	2	0.2823275862068966	0.27037773359840955	1
Cas8b2_1_CAS-I-B	k63_14827_2	464	334	1.9e-52	175.7	267	1658	k63_14827	2	0.7176724137931034	1.0	1
Cas8b2_4_CAS-I-B	k63_14827_2	464	65	4.5e-11	40.0	267	1658	k63_14827	2	0.1400862068965517	0.9230769230769231	1
Cas8b2_5_CAS-I-B	k63_14827_2	464	496	1.6e-47	159.2	267	1658	k63_14827	2	0.8879310344827587	0.8830645161290323	1
Cas8b2_8_CAS-I-B	k63_14827_2	464	70	8.7e-12	42.3	267	1658	k63_14827	2	0.13793103448275862	0.9428571428571428	1
CasR_0_CAS-I-II-III-IV-V-VI	k63_1039310_8	230	198	0.00041	17.1	6712	7401	k63_1039310	8	0.1608695652173913	0.18686868686868688	1
CasR_0_CAS-I-II-III-IV-V-VI	k63_1246917_51	286	198	0.0003	17.5	53590	54447	k63_1246917	51	0.13286713286713286	0.1919191919191919	1
CasR_0_CAS-I-II-III-IV-V-VI	k63_1504300_2	156	198	0.00013	18.8	1069	1536	k63_1504300	2	0.33974358974358976	0.25252525252525254	-1
CasR_0_CAS-I-II-III-IV-V-VI	k63_311621_16	106	198	3.1e-08	30.5	14777	15094	k63_311621	16	0.6132075471698113	0.3282828282828283	1
CasR_0_CAS-III-B	k63_327318_33	812	480	0.0014	14.4	30843	33278	k63_327318	33	0.09236453201970443	0.14791666666666667	-1
