Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	k63_1074865_13	265	284	1.6e-06	25.2	13717	14511	k63_1074865	13	0.3660377358490566	0.3204225352112676	-1
AbiEii_0_CAS-III	k63_1093918_3	358	284	0.0017	15.3	2221	3294	k63_1093918	3	0.07262569832402235	0.09154929577464789	1
AbiEii_0_CAS-III	k63_1172609_8	232	284	1.9e-08	31.6	6204	6899	k63_1172609	8	0.4827586206896552	0.3767605633802817	1
AbiEii_0_CAS-III	k63_1173558_11	320	284	0.00013	19.0	9611	10570	k63_1173558	11	0.2	0.2112676056338028	1
AbiEii_0_CAS-III	k63_117554_13	510	284	0.0019	15.2	10856	12385	k63_117554	13	0.0803921568627451	0.1443661971830986	-1
AbiEii_0_CAS-III	k63_117554_3	235	284	5.1e-07	26.9	2427	3131	k63_117554	3	0.34893617021276596	0.2852112676056338	-1
AbiEii_0_CAS-III	k63_117554_4	263	284	0.0005	17.1	3118	3906	k63_117554	4	0.2737642585551331	0.25	-1
AbiEii_0_CAS-III	k63_117554_9	385	284	3.8e-07	27.3	7422	8576	k63_117554	9	0.23896103896103896	0.3028169014084507	1
AbiEii_0_CAS-III	k63_1181565_2	262	284	0.0023	14.9	936	1721	k63_1181565	2	0.2366412213740458	0.20422535211267606	-1
AbiEii_0_CAS-III	k63_124378_29	335	284	0.00032	17.7	30532	31536	k63_124378	29	0.14328358208955225	0.16549295774647887	-1
AbiEii_0_CAS-III	k63_133415_24	318	284	3.2e-06	24.3	21138	22091	k63_133415	24	0.2893081761006289	0.30985915492957744	1
AbiEii_0_CAS-III	k63_133415_8	264	284	8e-06	23.0	5432	6223	k63_133415	8	0.2878787878787879	0.25704225352112675	-1
AbiEii_0_CAS-III	k63_1523985_1	68	284	9.4e-05	19.5	1	204	k63_1523985	1	0.38235294117647056	0.0880281690140845	-1
AbiEii_0_CAS-III	k63_1571666_3	799	284	0.18	8.7	1428	3824	k63_1571666	3	0.1677096370463079	0.45422535211267606	-1
AbiEii_0_CAS-III	k63_1575374_16	466	284	0.0056	13.6	14157	15554	k63_1575374	16	0.06652360515021459	0.10211267605633803	-1
AbiEii_0_CAS-III	k63_1599084_2	443	284	0.014	12.4	810	2138	k63_1599084	2	0.2595936794582393	0.3908450704225352	-1
AbiEii_0_CAS-III	k63_245520_14	479	284	4.4e-07	27.1	19213	20649	k63_245520	14	0.24425887265135698	0.4154929577464789	1
AbiEii_0_CAS-III	k63_252013_11	448	284	5.9e-05	20.1	10687	12030	k63_252013	11	0.060267857142857144	0.09507042253521127	1
AbiEii_0_CAS-III	k63_252013_33	243	284	8.9e-08	29.4	43982	44710	k63_252013	33	0.32510288065843623	0.2746478873239437	1
AbiEii_0_CAS-III	k63_296595_2	329	284	0.011	12.7	207	1193	k63_296595	2	0.3981762917933131	0.426056338028169	1
AbiEii_0_CAS-III	k63_321353_10	240	284	0.00045	17.2	9212	9931	k63_321353	10	0.3	0.2535211267605634	-1
AbiEii_0_CAS-III	k63_321353_11	301	284	0.0017	15.3	9984	10886	k63_321353	11	0.06312292358803986	0.06690140845070422	-1
AbiEii_0_CAS-III	k63_356404_14	278	284	0.0077	13.2	11968	12801	k63_356404	14	0.3776978417266187	0.35563380281690143	1
AbiEii_0_CAS-III	k63_362983_7	439	284	0.011	12.7	7196	8512	k63_362983	7	0.1366742596810934	0.20422535211267606	1
AbiEii_0_CAS-III	k63_491641_6	368	284	9.2e-07	26.1	3799	4902	k63_491641	6	0.4429347826086957	0.5633802816901409	-1
AbiEii_0_CAS-III	k63_749601_15	879	284	0.0048	13.9	16890	19526	k63_749601	15	0.03640500568828214	0.10211267605633803	1
AbiEii_0_CAS-III	k63_831479_26	225	284	0.0029	14.6	14977	15651	k63_831479	26	0.17333333333333334	0.15140845070422534	1
