Contig	Start	End	Strand	Pos
k63_117155	2	787	-1	1
k63_117155	1083	2135	-1	2
k63_117155	2489	3523	1	3
k63_117155	3815	4588	1	4
k63_117155	4655	5827	-1	5
k63_117155	5938	7203	-1	6
k63_117554	184	1167	-1	1
k63_117554	1379	2419	-1	2
k63_117554	2427	3131	-1	3
k63_117554	3118	3906	-1	4
k63_117554	4013	5068	-1	5
k63_117554	5121	5465	-1	6
k63_117554	5705	6586	1	7
k63_117554	6598	7425	1	8
k63_117554	7422	8576	1	9
k63_117554	8698	9357	1	10
k63_117554	9378	10115	-1	11
k63_117554	10176	10766	-1	12
k63_117554	10856	12385	-1	13
k63_1521705	1	699	-1	1
k63_1521705	740	1618	-1	2
k63_1521705	1712	2476	-1	3
k63_1521705	2488	3519	-1	4
k63_1521705	3533	3982	-1	5
k63_1521705	3972	4418	-1	6
k63_1287735	3	125	1	1
k63_1287735	858	2645	1	2
k63_1287735	2718	3665	1	3
k63_1287735	3655	4713	1	4
k63_1287735	5028	6800	1	5
k63_1287735	6901	8634	1	6
k63_1287735	8675	9862	1	7
k63_1287735	9949	11130	-1	8
k63_1287735	11480	12259	1	9
k63_1287735	12384	13157	-1	10
k63_1287735	13180	14154	-1	11
k63_1287735	14160	14831	-1	12
k63_1287735	14828	15148	-1	13
k63_1054203	2	748	1	1
k63_1054203	773	1822	-1	2
k63_352843	2	799	1	1
k63_352843	1113	2249	1	2
k63_352843	2300	2593	1	3
k63_352843	2888	3961	1	4
k63_352843	4110	7757	1	5
k63_352843	7851	8153	1	6
k63_352843	8424	8948	-1	7
k63_352843	9515	9781	1	8
k63_1054252	3	173	1	1
k63_1054252	170	613	1	2
k63_1054252	622	1056	1	3
k63_1054252	1064	1519	1	4
k63_1054252	1840	2154	-1	5
k63_1054252	2239	3324	-1	6
k63_1054252	3793	4653	1	7
k63_1054252	4793	5386	1	8
k63_1054252	5405	6121	-1	9
k63_1054252	6278	7630	-1	10
k63_1054252	7919	8182	1	11
k63_1054252	8227	8517	1	12
k63_1288156	108	416	-1	1
k63_1288156	406	705	-1	2
k63_1288156	702	2537	-1	3
k63_1288156	2573	2815	1	4
k63_1288156	3140	3472	1	5
k63_1288156	3469	3801	-1	6
k63_1288156	4362	4568	1	7
k63_821298	163	978	-1	1
k63_821298	1062	1907	-1	2
k63_821298	2098	2301	1	3
k63_821298	2389	3801	1	4
k63_821298	3865	4626	1	5
k63_821298	4717	5292	1	6
k63_821298	5371	6384	1	7
k63_821298	6435	7001	1	8
k63_821298	7282	9360	1	9
k63_821298	9551	10330	1	10
k63_821298	10332	11204	-1	11
k63_821298	11254	11991	-1	12
k63_821298	12001	13188	-1	13
k63_821298	13208	14386	-1	14
k63_821298	14409	14978	-1	15
k63_821298	14975	15832	-1	16
k63_821298	15859	16797	-1	17
k63_821298	16848	17615	-1	18
k63_821298	17693	18898	-1	19
k63_821298	18956	20152	-1	20
k63_821298	20196	21182	-1	21
k63_821298	21257	21874	-1	22
k63_821298	22000	23553	1	23
k63_821298	23561	24844	1	24
k63_821298	24855	25460	1	25
k63_821298	25525	25959	1	26
k63_821298	26074	26511	1	27
k63_821298	26543	27220	1	28
k63_821298	27294	28607	1	29
k63_821298	28654	29556	1	30
k63_821298	29730	30326	1	31
k63_821298	30330	31094	1	32
k63_821298	31112	31366	1	33
k63_821298	31559	32143	-1	34
k63_821298	32250	32465	-1	35
k63_821298	32676	33005	1	36
k63_821298	33086	34408	-1	37
k63_821298	34454	35863	-1	38
k63_821298	36104	36361	-1	39
k63_821298	36354	37178	-1	40
k63_821298	37168	38112	-1	41
k63_821298	38324	39919	-1	42
k63_821298	39970	41067	-1	43
k63_821298	41078	41830	-1	44
k63_118427	1	237	1	1
k63_118427	298	1131	1	2
