Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	k141_109787_2	241	284	4.1e-05	20.9	321	1043	k141_109787	2	0.3651452282157676	0.3028169014084507	-1
AbiEii_0_CAS-III	k141_109787_3	187	284	0.0027	14.9	1054	1614	k141_109787	3	0.3582887700534759	0.21830985915492956	-1
AbiEii_0_CAS-III	k141_11014_6	209	284	1.4e-05	22.5	2391	3017	k141_11014	6	0.45933014354066987	0.31690140845070425	-1
AbiEii_0_CAS-III	k141_112352_2	638	284	9.4e-07	26.3	631	2544	k141_112352	2	0.31504702194357365	0.39436619718309857	1
AbiEii_0_CAS-III	k141_1155_3	403	284	6.1e-06	23.6	1039	2247	k141_1155	3	0.2109181141439206	0.29577464788732394	-1
AbiEii_0_CAS-III	k141_123042_2	366	284	0.02	12.0	542	1639	k141_123042	2	0.07650273224043716	0.09859154929577464	1
AbiEii_0_CAS-III	k141_123878_2	354	284	0.0013	16.0	359	1420	k141_123878	2	0.23163841807909605	0.2711267605633803	1
AbiEii_0_CAS-III	k141_124524_3	265	284	4.5e-06	24.0	1240	2034	k141_124524	3	0.4377358490566038	0.40492957746478875	1
AbiEii_0_CAS-III	k141_124860_2	236	284	5.7e-05	20.4	1347	2054	k141_124860	2	0.2796610169491525	0.22183098591549297	1
AbiEii_0_CAS-III	k141_125679_2	407	284	0.007	13.6	764	1984	k141_125679	2	0.1375921375921376	0.19014084507042253	-1
AbiEii_0_CAS-III	k141_125891_1	67	284	0.0014	15.8	1	201	k141_125891	1	0.4626865671641791	0.09859154929577464	-1
AbiEii_0_CAS-III	k141_130114_7	312	284	1.5e-10	38.7	3731	4666	k141_130114	7	0.3141025641025641	0.33098591549295775	1
AbiEii_0_CAS-III	k141_132778_2	252	284	3e-09	34.5	72	827	k141_132778	2	0.47619047619047616	0.397887323943662	1
