Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
2OG_1_CAS-I-II-III-IV-V-VI	k63_1646705_3	293	94	0.015	13.8	2006	2884	k63_1646705	3	0.40273037542662116	0.7872340425531915	-1
AbiEii_0_CAS-III	k63_1057885_2	222	284	0.0011	16.4	1044	1709	k63_1057885	2	0.5855855855855856	0.43309859154929575	1
AbiEii_0_CAS-III	k63_1171729_3	879	284	0.0009	16.6	1032	3668	k63_1171729	3	0.2571103526734926	0.6654929577464789	-1
AbiEii_0_CAS-III	k63_120227_8	316	284	2.3e-08	31.7	8201	9148	k63_120227	8	0.4050632911392405	0.44014084507042256	-1
AbiEii_0_CAS-III	k63_1289127_10	437	284	5.4e-14	50.1	10296	11606	k63_1289127	10	0.2814645308924485	0.4084507042253521	-1
AbiEii_0_CAS-III	k63_1294610_2	321	284	6.4e-06	23.6	1399	2361	k63_1294610	2	0.3364485981308411	0.2746478873239437	1
AbiEii_0_CAS-III	k63_1296266_3	238	284	0.00024	18.5	4025	4738	k63_1296266	3	0.3739495798319328	0.29225352112676056	-1
AbiEii_0_CAS-III	k63_1323883_4	444	284	0.00099	16.5	2495	3826	k63_1323883	4	0.2545045045045045	0.3204225352112676	1
AbiEii_0_CAS-III	k63_133712_8	513	284	2.3e-05	21.8	7752	9290	k63_133712	8	0.18128654970760233	0.31338028169014087	-1
AbiEii_0_CAS-III	k63_1346638_6	277	284	2e-06	25.3	9564	10394	k63_1346638	6	0.3898916967509025	0.3732394366197183	-1
AbiEii_0_CAS-III	k63_138545_1	270	284	7.8e-05	20.1	3	812	k63_138545	1	0.3074074074074074	0.2323943661971831	-1
AbiEii_0_CAS-III	k63_1419602_2	260	284	0.027	11.8	1833	2612	k63_1419602	2	0.27307692307692305	0.23943661971830985	-1
AbiEii_0_CAS-III	k63_1450000_10	255	284	3.6e-07	27.7	9338	10102	k63_1450000	10	0.7568627450980392	0.6901408450704225	1
AbiEii_0_CAS-III	k63_147927_6	461	284	0.0026	15.1	3950	5332	k63_147927	6	0.04772234273318872	0.07746478873239436	-1
AbiEii_0_CAS-III	k63_1524163_3	254	284	3e-06	24.7	3521	4282	k63_1524163	3	0.39763779527559057	0.3415492957746479	1
AbiEii_0_CAS-III	k63_1524163_7	384	284	5.2e-09	33.8	8000	9151	k63_1524163	7	0.8046875	0.8380281690140845	1
AbiEii_0_CAS-III	k63_1524163_8	130	284	2.1e-07	28.6	9253	9642	k63_1524163	8	0.3076923076923077	0.13732394366197184	1
AbiEii_0_CAS-III	k63_155017_2	271	284	5.7e-07	27.1	1915	2727	k63_155017	2	0.33579335793357934	0.31690140845070425	1
AbiEii_0_CAS-III	k63_166524_1	618	284	0.00018	18.9	3	1856	k63_166524	1	0.1715210355987055	0.36619718309859156	1
AbiEii_0_CAS-III	k63_1678222_2	254	284	1.4e-06	25.8	953	1714	k63_1678222	2	0.4448818897637795	0.35563380281690143	1
AbiEii_0_CAS-III	k63_1678222_3	238	284	4.8e-06	24.1	1730	2443	k63_1678222	3	0.46218487394957986	0.3767605633802817	1
AbiEii_0_CAS-III	k63_1704304_5	696	284	0.0018	15.6	5291	7378	k63_1704304	5	0.1939655172413793	0.3626760563380282	-1
AbiEii_0_CAS-III	k63_251254_10	302	284	3.2e-09	34.5	6485	7390	k63_251254	10	0.3576158940397351	0.38028169014084506	1
AbiEii_0_CAS-III	k63_377154_8	240	284	5.3e-05	20.6	9032	9751	k63_377154	8	0.44166666666666665	0.36971830985915494	-1
AbiEii_0_CAS-III	k63_487_2	234	284	7.8e-05	20.1	1268	1969	k63_487	2	0.46153846153846156	0.35563380281690143	-1
