Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
2OG_0_CAS-I-II-III-IV-V-VI	k141_140789_5	226	205	6.7e-05	18.4	1501	2178	k141_140789	5	0.4247787610619469	0.4926829268292683	-1
2OG_1_CAS-I-II-III-IV-V-VI	k141_140789_5	226	94	7e-12	42.3	1501	2178	k141_140789	5	0.4778761061946903	0.9148936170212766	-1
2OG_1_CAS-I-II-III-IV-V-VI	k141_140789_7	329	94	7.2e-15	51.8	3070	4056	k141_140789	7	0.2674772036474164	0.8936170212765957	-1
2OG_1_CAS-I-II-III-IV-V-VI	k141_140789_9	182	94	4.4e-06	23.7	5887	6432	k141_140789	9	0.47802197802197804	0.8723404255319149	-1
2OG_1_CAS-I-II-III-IV-V-VI	k141_208527_1	195	94	2.9e-09	33.9	376	960	k141_208527	1	0.5025641025641026	0.925531914893617	1
2OG_1_CAS-I-II-III-IV-V-VI	k141_208527_2	175	94	4.9e-15	52.4	985	1509	k141_208527	2	0.4685714285714286	0.8829787234042553	-1
2OG_1_CAS-I-II-III-IV-V-VI	k141_20853_3	212	94	0.0007	16.6	1074	1709	k141_20853	3	0.21226415094339623	0.425531914893617	1
AbiEii_0_CAS-III	k141_100609_3	569	284	0.0016	14.3	772	2478	k141_100609	3	0.11423550087873462	0.23943661971830985	-1
AbiEii_0_CAS-III	k141_103561_5	468	284	5.3e-05	19.2	2296	3699	k141_103561	5	0.3333333333333333	0.47183098591549294	1
AbiEii_0_CAS-III	k141_104793_10	311	284	7.1e-12	41.8	8386	9318	k141_104793	10	0.3279742765273312	0.3415492957746479	-1
AbiEii_0_CAS-III	k141_109416_2	360	284	1.2e-05	21.3	1474	2553	k141_109416	2	0.24722222222222223	0.3274647887323944	-1
AbiEii_0_CAS-III	k141_109599_3	265	284	8.4e-05	18.6	1721	2515	k141_109599	3	0.3849056603773585	0.34507042253521125	-1
AbiEii_0_CAS-III	k141_109599_4	281	284	6.6e-07	25.5	2521	3363	k141_109599	4	0.5480427046263345	0.5176056338028169	-1
AbiEii_0_CAS-III	k141_111335_2	585	284	0.0031	13.4	647	2401	k141_111335	2	0.15555555555555556	0.30633802816901406	-1
AbiEii_0_CAS-III	k141_134248_2	355	284	4e-05	19.6	670	1734	k141_134248	2	0.27323943661971833	0.31338028169014087	1
AbiEii_0_CAS-III	k141_180049_5	348	284	6.5e-06	22.2	1064	2107	k141_180049	5	0.31896551724137934	0.3767605633802817	-1
AbiEii_0_CAS-III	k141_193959_2	478	284	0.0033	13.3	362	1795	k141_193959	2	0.08577405857740586	0.14084507042253522	1
AbiEii_0_CAS-III	k141_197149_3	248	284	0.00014	17.8	1818	2561	k141_197149	3	0.28225806451612906	0.23591549295774647	1
AbiEii_0_CAS-III	k141_202750_2	427	284	0.00026	16.9	903	2183	k141_202750	2	0.17096018735362997	0.27816901408450706	-1
AbiEii_0_CAS-III	k141_20853_9	246	284	2.9e-05	20.1	6223	6960	k141_20853	9	0.3780487804878049	0.30985915492957744	1
AbiEii_0_CAS-III	k141_209061_1	148	284	1.2e-06	24.6	3	446	k141_209061	1	0.4527027027027027	0.2323943661971831	-1
AbiEii_0_CAS-III	k141_210607_6	242	284	5.8e-05	19.1	4525	5250	k141_210607	6	0.2975206611570248	0.2640845070422535	1
AbiEii_0_CAS-III	k141_210607_7	236	284	3.6e-08	29.6	5240	5947	k141_210607	7	0.6059322033898306	0.5	1
AbiEii_0_CAS-III	k141_211170_2	259	284	0.00013	17.9	544	1320	k141_211170	2	0.4749034749034749	0.4225352112676056	-1
AbiEii_1_CAS-III-A	k141_109599_3	265	335	0.00033	16.2	1721	2515	k141_109599	3	0.24150943396226415	0.18208955223880596	-1
AbiEii_1_CAS-III-A	k141_157318_9	163	335	0.14	7.5	6473	6961	k141_157318	9	0.7423312883435583	0.3611940298507463	1
